429789.9402	163096.7209	431562.8149	165404.5706	2910.1984
435934.5633	170022.5203	437558.0244	170090.1068	1624.8674
433093.5075	170157.6924	435934.5633	170022.5203	2844.2696
431493.7807	168343.3206	433093.5075	170157.6924	2418.8987
445607.6865	173131.4727	450072.2034	174010.0890	4550.1514
440669.6594	172725.9565	445607.6865	173131.4727	4954.6498
437558.0244	170090.1068	440669.6594	172725.9565	4077.9868
424227.5279	257839.8028	423547.0505	261012.6284	3244.9764
431793.2839	288459.0585	435120.0635	291631.8831	4597.2033
430281.1099	283322.1032	431793.2839	288459.0585	5354.9024
429146.9818	281055.7996	430281.1099	283322.1032	2534.2412
434668.2043	300115.7411	436860.8556	304346.1753	4764.9022
435046.2478	296489.6559	434668.2043	300115.7411	3645.7387
435120.0635	291631.8831	435046.2478	296489.6559	4858.3335
424983.6149	267735.9960	426495.7866	271362.0812	3928.7603
424832.3980	263127.8446	424983.6149	267735.9960	4610.6318
423547.0505	261012.6284	424832.3980	263127.8446	2475.1278
425815.3092	279294.1448	429146.9818	281055.7996	3768.7491
425361.6584	276272.4057	425815.3092	279294.1448	3055.6024
426495.7866	271362.0812	425361.6584	276272.4057	5039.5965
431122.3862	234725.0228	431074.6755	229862.6251	4862.6318
428975.3621	237871.2796	431122.3862	234725.0228	3809.0214
427496.2980	243544.0765	428975.3621	237871.2796	5862.4444
431982.0435	220877.8280	432411.4497	214442.3015	6449.8365
430454.4239	225619.9451	431982.0435	220877.8280	4982.0975
431074.6755	229862.6251	430454.4239	225619.9451	4287.7787
416321.2591	254165.6940	420775.2947	255888.3507	4775.5606
411519.1624	254108.7829	416321.2591	254165.6940	4802.4339
404718.3754	252816.7903	411519.1624	254108.7829	6922.4236
423553.5434	248818.6426	427496.2980	243544.0765	6585.3142
424203.2881	253893.9591	423553.5434	248818.6426	5116.7378
420775.2947	255888.3507	424203.2881	253893.9591	3965.9472
432411.4497	214442.3015	431218.6572	211915.7624	2793.9495
420428.8685	185600.1424	420476.5816	179355.2983	6245.0264
420333.4470	191749.6449	420428.8685	185600.1424	6150.2427
423243.8597	194943.5721	420333.4470	191749.6449	4321.0731
427769.0770	173006.5307	431493.7807	168343.3206	5968.1610
422850.0906	176283.0280	427769.0770	173006.5307	5910.3182
420476.5816	179355.2983	422850.0906	176283.0280	3882.3176
425159.2733	210485.6456	423960.9756	206314.7727	4339.5965
427497.1452	210723.9984	425159.2733	210485.6456	2349.9908
431218.6572	211915.7624	427497.1452	210723.9984	3907.6788
423722.4171	198258.4478	423243.8597	194943.5721	3349.2415
422386.4900	202977.8335	423722.4171	198258.4478	4904.8244
423960.9756	206314.7727	422386.4900	202977.8335	3689.7382
169140.4156	226440.3616	170394.8719	230237.8912	3999.3614
163118.4391	225738.4033	169140.4156	226440.3616	6062.7508
161010.7468	221727.2126	163118.4391	225738.4033	4531.2270
181088.7811	231929.6343	184296.9553	231662.5170	3219.2753
175385.3627	232641.9477	181088.7811	231929.6343	5747.7275
170394.8719	230237.8912	175385.3627	232641.9477	5539.3579
143840.8781	207873.9993	149167.5273	210495.8783	5936.9555
304734.3386	269336.4766	311093.9400	269313.7014	6359.6422
299959.6757	270211.0766	304734.3386	269336.4766	4854.1046
158702.3235	218618.5394	161010.7468	221727.2126	3872.0366
155691.3352	215209.0274	158702.3235	218618.5394	4548.7166
149167.5273	210495.8783	155691.3352	215209.0274	8048.2199
184296.9553	231662.5170	186703.0830	228724.2269	3797.7624
175656.9386	238434.0095	176750.8355	242844.8668	4544.4772
175385.3627	232641.9477	175656.9386	238434.0095	5798.4250
219319.5076	226854.4059	226305.1720	226360.0054	7003.1378
178650.7561	252916.9550	182535.3546	258018.0240	6411.7868
176360.1584	246982.4853	178650.7561	252916.9550	6361.1924
176750.8355	242844.8668	176360.1584	246982.4853	4156.0216
198288.1529	226587.2886	204882.7296	225696.8974	6654.4150
190891.5320	226320.1714	198288.1529	226587.2886	7401.4426
186703.0830	228724.2269	190891.5320	226320.1714	4829.3466
213972.5530	225696.8974	219319.5076	226854.4059	5470.8089
209249.4094	224895.5455	213972.5530	225696.8974	4790.6419
204882.7296	225696.8974	209249.4094	224895.5455	4439.6010
333938.4313	310262.6379	336150.0925	312754.8212	3332.0298
334001.5260	307741.0112	333938.4313	310262.6379	2522.4160
334884.8583	305786.7502	334001.5260	307741.0112	2144.6240
226827.7359	275856.2260	232398.1784	275697.2082	5572.7117
221444.7074	277654.4998	226827.7359	275856.2260	5675.4546
336150.0925	312754.8212	338762.7698	315175.8536	3561.9490
328386.0685	291602.6003	332234.8661	295511.1214	5485.4153
325042.0304	287567.9974	328386.0685	291602.6003	5240.2874
324470.0899	284632.5837	325042.0304	287567.9974	2990.6135
334695.5719	303643.3673	334884.8583	305786.7502	2151.7248
333686.0527	300554.3748	334695.5719	303643.3673	3249.7698
332234.8661	295511.1214	333686.0527	300554.3748	5247.8898
232398.1784	275697.2082	239401.0183	273629.9700	7301.5916
281418.0623	269415.9860	288182.1705	270926.6598	6930.7499
274017.3339	268938.9309	281418.0623	269415.9860	7416.0881
269242.6686	269415.9860	274017.3339	268938.9309	4798.4383
295105.4332	269654.5131	299959.6757	270211.0766	4886.0448
291365.2791	270290.5860	295105.4332	269654.5131	3793.8557
288182.1705	270926.6598	291365.2791	270290.5860	3246.0392
251735.5665	269336.4766	256669.3863	269575.0037	4939.5822
246005.9719	270449.6046	251735.5665	269336.4766	5836.7206
239401.0183	273629.9700	246005.9719	270449.6046	7330.7665
265582.0942	268938.9309	269242.6686	269415.9860	3691.5290
261364.4743	268223.3486	265582.0942	268938.9309	4277.8938
256669.3863	269575.0037	261364.4743	268223.3486	4885.7777
298723.6906	165099.3641	295924.0382	166428.0532	3098.9463
302923.1692	165099.3641	298723.6906	165099.3641	4199.4786
306982.6644	166777.7078	302923.1692	165099.3641	4392.7599
112536.4967	146759.0658	112536.4967	150463.4795	3704.4137
113746.1396	141563.6836	112536.4967	146759.0658	5334.3445
295924.0382	166428.0532	291697.4296	164590.5987	4608.7373
329589.8596	172581.9799	324760.4596	172372.1871	4833.9546
336868.9572	172162.3944	329589.8596	172581.9799	7291.1806
345407.8977	171043.4980	336868.9572	172162.3944	8611.9355
312791.9453	168456.0515	306982.6644	166777.7078	6046.8655
319371.1287	169714.8097	312791.9453	168456.0515	6698.5167
324760.4596	172372.1871	319371.1287	169714.8097	6008.8720
112536.4967	150463.4795	111856.7692	153735.7105	3342.0839
77036.9509	141170.2746	80505.8162	140856.0618	3483.0671
104069.4593	178292.3832	98579.1428	189279.3071	12282.3480
104254.8398	176934.0991	104069.4593	178292.3832	1370.8762
89260.0720	139990.0510	92293.7268	141462.2696	3372.0156
84839.6067	139946.7501	89260.0720	139990.0510	4420.6774
80505.8162	140856.0618	84839.6067	139946.7501	4428.1586
112783.4389	160303.8995	112474.4699	164440.4941	4148.1172
113710.5737	156946.2018	112783.4389	160303.8995	3483.3479
111856.7692	153735.7105	113710.5737	156946.2018	3707.2693
104997.4602	171231.9181	104254.8398	176934.0991	5750.3350
108334.3082	168947.5308	104997.4602	171231.9181	4043.8818
112474.4699	164440.4941	108334.3082	168947.5308	6119.9934
217617.5893	277162.1983	221444.7074	277654.4998	3858.6519
214953.8672	276552.2881	217617.5893	277162.1983	2732.6554
210403.3399	274223.5386	214953.8672	276552.2881	5111.7876
316903.2281	152855.7217	330372.0611	154183.7374	13534.1453
307421.8805	150199.6904	316903.2281	152855.7217	9846.3422
302000.4207	147612.3165	307421.8805	150199.6904	6007.2231
189472.1337	263729.0040	191858.3854	265891.4142	3220.2819
185809.5138	262620.0757	189472.1337	263729.0040	3826.8142
182535.3546	258018.0240	185809.5138	262620.0757	5647.9198
206352.2592	273946.3072	210403.3399	274223.5386	4060.5557
198416.5823	270785.8616	206352.2592	273946.3072	8541.8607
191858.3854	265891.4142	198416.5823	270785.8616	8183.2489
330372.0611	154183.7374	335819.0882	155099.2327	5523.4261
362975.7191	171742.8080	363479.6205	175001.9588	3297.8751
361015.9620	169365.1543	362975.7191	171742.8080	3081.2149
356606.5096	166707.7769	361015.9620	169365.1543	5148.2934
353596.8834	170973.5671	345407.8977	171043.4980	8189.2843
357306.4215	172162.3944	353596.8834	170973.5671	3895.3797
363479.6205	175001.9588	357306.4215	172162.3944	6794.9622
344777.9763	159784.6093	346877.7168	162092.3321	3120.0152
341978.3239	158665.7138	344777.9763	159784.6093	3014.9595
335819.0882	155099.2327	341978.3239	158665.7138	7117.3009
353246.9263	165029.4332	356606.5096	166707.7769	3755.4810
350167.3072	163001.4349	353246.9263	165029.4332	3687.3880
346877.7168	162092.3321	350167.3072	163001.4349	3412.8981
499005.3699	180285.8923	502602.3585	179244.1855	3744.7937
495981.8144	179973.3806	499005.3699	180285.8923	3039.6630
495512.6421	178462.9058	495981.8144	179973.3806	1581.6627
506929.1677	180494.2332	505678.0431	184817.3150	4500.4833
505938.6939	178775.4175	506929.1677	180494.2332	1983.7756
502602.3585	179244.1855	505938.6939	178775.4175	3369.1063
490293.0111	170989.5764	491700.5280	173541.7572	2914.5721
486487.5033	168437.3956	490293.0111	170989.5764	4582.0864
483411.8186	167083.1780	486487.5033	168437.3956	3360.6163
495349.6458	176093.9380	495512.6421	178462.9058	2374.5687
492795.2627	175104.3175	495349.6458	176093.9380	2739.3835
491700.5280	173541.7572	492795.2627	175104.3175	1907.8885
505678.0431	184817.3150	505678.0431	191327.9806	6510.6655
498543.9002	210173.8074	497240.6417	211007.1725	1546.9261
499169.7164	208018.2935	498543.9002	210173.8074	2244.5235
498283.5010	206924.5022	499169.7164	208018.2935	1407.7490
501202.5418	216371.9603	503496.2742	219965.8479	4263.4771
497814.0748	212621.8173	501202.5418	216371.9603	5054.2340
497240.6417	211007.1725	497814.0748	212621.8173	1713.4478
507562.6866	196507.4373	504956.1742	199372.1298	3873.0311
506207.3012	194007.3420	507562.6866	196507.4373	2843.8612
505678.0431	191327.9806	506207.3012	194007.3420	2731.1338
498335.6326	205726.5390	498283.5010	206924.5022	1199.0969
500368.7118	203382.7000	498335.6326	205726.5390	3102.7396
504956.1742	199372.1298	500368.7118	203382.7000	6093.3968
159384.6755	281912.2575	154246.1712	279456.8302	5695.0285
167003.2180	282128.5907	159384.6755	281912.2575	7621.6134
172960.9039	278333.8399	167003.2180	282128.5907	7063.5795
139128.5457	273355.4663	126526.9065	272531.0417	12628.5782
145458.5848	275290.0448	139128.5457	273355.4663	6619.0625
154246.1712	279456.8302	145458.5848	275290.0448	9725.4191
198416.5823	270785.8616	194036.2153	271265.1863	4406.5142
428342.2277	252515.0991	424203.2881	253893.9591	4362.5767
435853.5717	251937.8008	428342.2277	252515.0991	7533.4960
182046.3752	275208.7513	172960.9039	278333.8399	9607.9117
189195.5959	274092.6474	182046.3752	275208.7513	7235.8168
194036.2153	271265.1863	189195.5959	274092.6474	5605.9015
126526.9065	272531.0417	121388.4023	272159.0071	5151.9546
475540.1500	157655.7346	478772.2247	157395.3074	3242.5498
472725.1161	157655.7346	475540.1500	157655.7346	2815.0339
470066.4722	154686.8712	472725.1161	157655.7346	3985.2901
482369.2132	164166.3992	483411.8186	167083.1780	3097.5191
480701.0455	159374.5502	482369.2132	164166.3992	5073.9137
478772.2247	157395.3074	480701.0455	159374.5502	2763.6483
111334.8080	270447.6490	108207.0250	271340.5316	3252.7321
114760.4783	271414.9387	111334.8080	270447.6490	3559.6160
121388.4023	272159.0071	114760.4783	271414.9387	6669.5587
467548.8852	151448.4529	470066.4722	154686.8712	4101.9017
102621.6946	271191.7183	99589.0778	271475.3703	3045.8535
108207.0250	271340.5316	102621.6946	271191.7183	5587.3125
345052.6370	97030.7180	350303.2352	97497.0348	5271.2648
339218.6369	92017.8033	345052.6370	97030.7180	7691.8705
334784.7976	89802.7939	339218.6369	92017.8033	4956.3290
359754.3133	102393.3704	364538.1928	106473.6498	6287.6214
355787.1951	101460.7350	359754.3133	102393.3704	4075.2713
350303.2352	97497.0348	355787.1951	101460.7350	6766.4418
322841.0855	94618.9156	325100.3602	87471.2062	7496.2705
316405.6443	94100.3756	322841.0855	94618.9156	6456.2983
307271.4680	97937.5713	316405.6443	94100.3756	9907.4340
328834.1191	87704.3646	334784.7976	89802.7939	6309.8321
324866.9984	83740.6654	328834.1191	87704.3646	5607.9370
325100.3602	87471.2062	324866.9984	83740.6654	3737.8326
364538.1928	106473.6498	370955.5924	107289.7051	6469.0775
386142.1666	136385.8357	384262.0508	140812.8074	4809.6688
390610.5586	129139.0422	386142.1666	136385.8357	8513.6681
391517.1910	124739.2033	390610.5586	129139.0422	4492.2783
382772.5860	151165.3694	383631.8414	153775.4975	2747.9245
383225.8999	147283.1589	382772.5860	151165.3694	3908.5869
384262.0508	140812.8074	383225.8999	147283.1589	6552.7900
384607.1481	105307.8559	387174.1080	108572.0790	4152.6420
378073.0700	104958.1174	384607.1481	105307.8559	6543.4313
370955.5924	107289.7051	378073.0700	104958.1174	7489.6454
391387.6724	118462.9628	391517.1910	124739.2033	6277.5767
389040.9874	113584.9938	391387.6724	118462.9628	5413.0871
387174.1080	108572.0790	389040.9874	113584.9938	5349.2573
214503.9372	67907.2803	215376.7905	70455.0898	2693.1777
214786.8985	55491.3430	214503.9372	67907.2803	12419.1612
214940.7471	51417.8880	214786.8985	55491.3430	4076.3594
216797.2662	79807.5905	219384.5955	81200.7086	2938.5458
214830.4542	75913.7482	216797.2662	79807.5905	4362.3797
215376.7905	70455.0898	214830.4542	75913.7482	5485.9306
502505.7979	223195.1375	502613.5161	226092.0449	2898.9094
503652.6641	221684.6636	502505.7979	223195.1375	1896.5320
503496.2742	219965.8479	503652.6641	221684.6636	1725.9157
213255.8666	49880.2228	214940.7471	51417.8880	2281.0603
506575.4139	232342.2833	511129.2644	237056.6510	6554.6027
502613.5161	226092.0449	506575.4139	232342.2833	7400.1428
219384.5955	81200.7086	222771.8832	81346.2731	3390.4139
225351.8041	110776.3784	222141.2213	113177.0800	4008.8914
226400.6291	109262.7141	225351.8041	110776.3784	1841.5247
229139.2276	104721.7239	226400.6291	109262.7141	5302.8778
302185.3919	98248.6950	307271.4680	97937.5713	5095.5831
295542.3546	101463.6434	302185.3919	98248.6950	7380.0974
293461.6927	96932.3859	295542.3546	101463.6434	4986.1256
231370.9189	87400.9678	232354.3261	90093.9056	2866.8805
227907.4473	84585.0773	231370.9189	87400.9678	4463.7288
222771.8832	81346.2731	227907.4473	84585.0773	6071.5625
232810.1149	101636.1783	229139.2276	104721.7239	4795.4151
231480.1866	96753.4684	232810.1149	101636.1783	5060.5894
232354.3261	90093.9056	231480.1866	96753.4684	6716.6879
417802.3521	258643.5949	420775.2947	255888.3507	4053.3638
414747.0179	259834.8926	417802.3521	258643.5949	3279.3684
410275.7998	260542.2260	414747.0179	259834.8926	4526.8215
342292.3520	322813.9051	346932.9925	324537.7838	4950.4850
340447.9944	318296.1538	342292.3520	322813.9051	4879.7267
338762.7698	315175.8536	340447.9944	318296.1538	3546.3016
398252.7169	276829.3233	399460.1648	273737.9052	3318.8547
395762.3562	277281.7260	398252.7169	276829.3233	2531.1192
390182.1680	277727.5758	395762.3562	277281.7260	5597.9713
403610.7675	265293.0563	410275.7998	260542.2260	8184.9279
400516.6828	269440.0799	403610.7675	265293.0563	5174.0858
399460.1648	273737.9052	400516.6828	269440.0799	4425.7805
346932.9925	324537.7838	350388.3414	327768.1064	4730.1607
396450.4674	341277.5065	400377.1622	338602.5219	4751.2604
388597.0777	341099.1740	396450.4674	341277.5065	7855.4142
383123.5042	338661.9663	388597.0777	341099.1740	5991.6598
406445.6915	336343.6466	409479.9562	336403.0902	3034.8469
403708.9036	338543.0774	406445.6915	336343.6466	3511.0545
400377.1622	338602.5219	403708.9036	338543.0774	3332.2716
359431.6405	329908.0936	364369.7553	333236.9629	5955.3630
355088.4767	329313.6526	359431.6405	329908.0936	4383.6550
350388.3414	327768.1064	355088.4767	329313.6526	4947.7252
377518.2338	337695.2698	383123.5042	338661.9663	5688.0188
370735.7613	335020.2860	377518.2338	337695.2698	7290.9171
364369.7553	333236.9629	370735.7613	335020.2860	6611.0721
455773.8136	341734.4621	453959.2081	343774.1359	2730.0297
456076.2498	338259.4634	455773.8136	341734.4621	3488.1347
455395.7701	334633.3773	456076.2498	338259.4634	3689.3839
449347.0812	346644.7866	449366.1037	349697.8668	3053.1394
450254.3851	345133.9175	449347.0812	346644.7866	1762.3637
453959.2081	343774.1359	450254.3851	345133.9175	3946.4819
440948.8976	313442.0086	444502.5037	318503.4205	6184.3356
437919.3765	308727.6950	440948.8976	313442.0086	5603.8157
436860.8556	304346.1753	437919.3765	308727.6950	4507.5694
454331.6253	328097.4397	455395.7701	334633.3773	6622.0000
449341.4549	322507.2239	454331.6253	328097.4397	7493.4847
444502.5037	318503.4205	449341.4549	322507.2239	6280.5963
338762.7698	315175.8536	342474.1588	310196.5024	6210.3419
372358.4916	282976.9440	375678.9733	282826.1431	3323.9043
364057.2886	283127.7449	372358.4916	282976.9440	8302.5726
355529.6885	284560.3531	364057.2886	283127.7449	8647.0995
387083.8263	277884.9297	390182.1680	277727.5758	3102.3348
382404.9646	279015.9360	387083.8263	277884.9297	4813.6184
375678.9733	282826.1431	382404.9646	279015.9360	7730.2417
346171.9674	304013.6662	349869.7759	296850.6246	8061.2005
342926.9506	306954.2834	346171.9674	304013.6662	4379.1967
342474.1588	310196.5024	342926.9506	306954.2834	3273.6836
352058.2746	288028.7730	355529.6885	284560.3531	4907.2040
351680.9477	292779.0011	352058.2746	288028.7730	4765.1907
349869.7759	296850.6246	351680.9477	292779.0011	4456.2834
505745.4779	263683.5704	503798.1907	260540.6655	3697.2664
505221.2078	266601.9827	505745.4779	263683.5704	2965.1289
505221.2078	272139.4815	505221.2078	266601.9827	5537.4988
503199.0252	254329.6862	501850.9035	252907.8958	1959.3163
503573.5045	257547.4226	503199.0252	254329.6862	3239.4540
503798.1907	260540.6655	503573.5045	257547.4226	3001.6640
504729.6490	286952.3151	507586.0542	285049.7339	3432.0352
501725.3644	287786.1192	504729.6490	286952.3151	3117.8447
497793.2046	287880.6669	501725.3644	287786.1192	3933.2963
506344.6434	276180.3603	505221.2078	272139.4815	4194.1398
507318.2859	279847.0826	506344.6434	276180.3603	3793.7887
507586.0542	285049.7339	507318.2859	279847.0826	5209.5375
501850.9035	252907.8958	505595.6872	249989.4835	4747.6874
465780.5419	243812.1154	458546.2790	246256.8894	7636.1953
475248.9142	241154.7527	465780.5419	243812.1154	9834.2082
487483.3282	241048.4582	475248.9142	241154.7527	12234.8758
441205.3292	255291.9221	435853.5717	251937.8008	6315.9669
449716.2237	251146.4363	441205.3292	255291.9221	9466.8040
458546.2790	246256.8894	449716.2237	251146.4363	10093.4407
509564.3739	244522.0141	511129.2644	237056.6510	7627.6162
508565.9459	247329.9816	509564.3739	244522.0141	2980.1912
505595.6872	249989.4835	508565.9459	247329.9816	3986.9020
495994.2250	242005.1091	487483.3282	241048.4582	8564.4933
504717.8934	241579.9304	495994.2250	242005.1091	8734.0235
511129.2644	237056.6510	504717.8934	241579.9304	7846.3836
444305.2869	350146.0137	449366.1037	349697.8668	5080.6203
439307.6749	349254.3522	444305.2869	350146.0137	5076.5329
434786.0265	346995.4769	439307.6749	349254.3522	5054.4852
457892.5544	316848.5702	458810.5295	314055.3272	2940.2185
456515.5917	324227.7352	457892.5544	316848.5702	7506.5372
454331.6253	328097.4397	456515.5917	324227.7352	4443.4584
419733.6978	342061.6170	423779.3824	342715.5025	4098.1862
414120.5943	340683.0655	419733.6978	342061.6170	5779.9079
409479.9562	336403.0902	414120.5943	340683.0655	6312.9795
431394.7903	346876.5889	434786.0265	346995.4769	3393.3196
427051.6289	345687.7068	431394.7903	346876.5889	4502.9425
423779.3824	342715.5025	427051.6289	345687.7068	4420.5877
458810.5295	314055.3272	461397.5528	312888.0011	2838.1930
481937.2632	293842.3652	487820.6517	292216.4473	6103.9225
475295.3554	294609.2189	481937.2632	293842.3652	6686.0305
471665.1809	297819.3644	475295.3554	294609.2189	4845.9468
495122.7314	289631.6556	497793.2046	287880.6669	3193.3349
491033.5671	291799.5458	495122.7314	289631.6556	4628.2840
487820.6517	292216.4473	491033.5671	291799.5458	3239.8506
462857.9678	309010.8135	466821.9537	306717.8525	4579.3946
462482.4325	311929.1272	462857.9678	309010.8135	2942.3769
461397.5528	312888.0011	462482.4325	311929.1272	1447.8961
468410.5394	301404.7212	471665.1809	297819.3644	4842.2593
468118.4564	304281.3447	468410.5394	301404.7212	2891.4141
466821.9537	306717.8525	468118.4564	304281.3447	2759.9800
74230.1179	91609.7866	74480.7476	87816.2997	3801.7572
74060.8997	96724.1856	74230.1179	91609.7866	5117.1977
72834.0766	99133.4483	74060.8997	96724.1856	2703.6349
76257.5258	80250.3700	75380.4771	77836.0288	2568.7075
75834.4838	84942.0918	76257.5258	80250.3700	4710.7555
74480.7476	87816.2997	75834.4838	84942.0918	3177.0541
69407.2079	114031.8563	70295.5970	112003.0038	2214.8312
67968.8639	117835.9555	69407.2079	114031.8563	4066.9405
68099.6994	122169.1415	67968.8639	117835.9555	4335.1607
71057.3008	102726.2080	72834.0766	99133.4483	4008.0986
70726.5955	109239.4798	71057.3008	102726.2080	6521.6621
70295.5970	112003.0038	70726.5955	109239.4798	2796.9313
75380.4771	77836.0288	75680.9746	74120.5747	3727.5860
87917.3701	30022.1974	88365.5607	27074.1473	2981.9246
87730.6228	35246.5905	87917.3701	30022.1974	5227.7296
86572.7959	36142.2008	87730.6228	35246.5905	1463.7899
92922.1746	31888.0524	95984.8151	33268.7850	3359.4924
90233.0262	28081.7091	92922.1746	31888.0524	4660.4472
88365.5607	27074.1473	90233.0262	28081.7091	2121.9351
79639.4339	57337.0154	81792.7203	49146.4529	8468.8816
75981.4721	69579.4641	79639.4339	57337.0154	12777.2546
75680.9746	74120.5747	75981.4721	69579.4641	4551.0421
83920.9956	39052.9347	86572.7959	36142.2008	3937.5648
82630.9439	45318.8064	83920.9956	39052.9347	6397.2949
81792.7203	49146.4529	82630.9439	45318.8064	3918.3539
72126.0230	140830.5808	77036.9509	141170.2746	4922.6623
67350.1286	141395.3612	72126.0230	140830.5808	4809.1730
64970.2174	140715.9728	67350.1286	141395.3612	2474.9840
75714.7774	149813.6047	76130.9687	153002.9280	3216.3640
76205.8712	145171.1176	75714.7774	149813.6047	4668.3895
77036.9509	141170.2746	76205.8712	145171.1176	4086.2499
54015.0736	139432.6835	56923.8537	138640.0641	3014.8378
50992.9633	138262.6261	54015.0736	139432.6835	3240.7075
48034.8920	138561.5823	50992.9633	138262.6261	2973.1398
62401.4256	138791.0393	64970.2174	140715.9728	3209.9938
59983.7368	138489.0889	62401.4256	138791.0393	2436.4714
56923.8537	138640.0641	59983.7368	138489.0889	3063.6054
76130.9687	153002.9280	77906.4559	155267.5561	2877.6545
77036.9509	141170.2746	76349.0248	135821.6293	5392.7032
76736.1021	175026.0365	75730.1163	176944.6074	2166.3153
77642.7345	169628.6732	76736.1021	175026.0365	5472.9802
69876.4776	126564.9887	68099.6994	122169.1415	4741.3515
73176.2077	130495.8908	69876.4776	126564.9887	5132.2714
76349.0248	135821.6293	73176.2077	130495.8908	6199.2144
79190.8542	159570.3486	77566.4699	161231.0759	2323.0668
79266.4069	157909.6213	79190.8542	159570.3486	1662.4450
77906.4559	155267.5561	79266.4069	157909.6213	2971.5274
78019.7861	164250.5800	77642.7345	169628.6732	5391.2943
77150.9289	162136.9271	78019.7861	164250.5800	2285.2662
77566.4699	161231.0759	77150.9289	162136.9271	996.6147
178364.8120	59366.8735	181161.8470	59950.8253	2857.3422
175108.5639	58282.3931	178364.8120	59366.8735	3432.0910
172436.7691	58324.1044	175108.5639	58282.3931	2672.1205
185545.2585	62286.6300	188801.5089	62578.6051	3269.3143
183833.6418	60951.8841	185545.2585	62286.6300	2170.5249
181161.8470	59950.8253	183833.6418	60951.8841	2853.1748
159247.7390	55341.1326	160866.2715	56778.3237	2164.5244
157870.9685	55446.9470	159247.7390	55341.1326	1380.8308
156335.3401	55129.5046	157870.9685	55446.9470	1568.0957
166032.1075	58184.6550	172436.7691	58324.1044	6406.1795
162172.2400	58271.6448	166032.1075	58184.6550	3860.8477
160866.2715	56778.3237	162172.2400	58271.6448	1983.8250
188801.5089	62578.6051	192308.2371	63079.1344	3542.2694
214769.8749	47334.4538	214622.1676	44825.5795	2513.2186
213255.8666	49880.2228	214769.8749	47334.4538	2961.9522
209969.3610	52610.4678	213255.8666	49880.2228	4272.6288
